mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0216731071472168,0.000834552400646826,0.0108628273010254,0.000218275874610762,40,0.34,rbf,"{'C': 40, 'gamma': 0.34, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
0.0213505268096924,0.000550680994654475,0.0108754634857178,0.000154919321911203,40,0.35,rbf,"{'C': 40, 'gamma': 0.35, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
0.021400785446167,0.00040210545803371,0.0109977245330811,0.000288678113484191,40,0.36,rbf,"{'C': 40, 'gamma': 0.36, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
0.0224160671234131,0.00093383458898933,0.0107147693634033,0.000330538723520681,50,0.3,rbf,"{'C': 50, 'gamma': 0.3, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.927536231884058,0.942650103519669,0.0182378036790635,21
0.0222444534301758,0.00137012851016374,0.0109991550445557,0.000212631649897015,50,0.34,rbf,"{'C': 50, 'gamma': 0.34, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0158425007487719,21
0.0219944477081299,0.000951596351803867,0.0108237743377686,0.000627275673157402,70,0.29,rbf,"{'C': 70, 'gamma': 0.29, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.927536231884058,0.942650103519669,0.0182378036790635,21
0.0221094608306885,0.00135285143552632,0.0104825496673584,0.000120169018789661,70,0.31,rbf,"{'C': 70, 'gamma': 0.31, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.927536231884058,0.942650103519669,0.0182378036790635,21
0.0215822219848633,0.000535250944123407,0.0107999801635742,0.000224735209212313,70,0.33,rbf,"{'C': 70, 'gamma': 0.33, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.971428571428571,0.927536231884058,0.942650103519669,0.0203531357804464,21
0.0214113712310791,0.000427964109555326,0.0105982303619385,0.000175817458162152,80,0.29,rbf,"{'C': 80, 'gamma': 0.29, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.927536231884058,0.942650103519669,0.0182378036790635,21
0.0215055465698242,0.000416972526201867,0.010975170135498,0.000586418582846917,80,0.31,rbf,"{'C': 80, 'gamma': 0.31, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.927536231884058,0.942650103519669,0.0182378036790635,21
